Time_Taken,Extinguisher_Used,Incorrect_Actions,Aiming_Accuracy,Distance_From_Fire,Assessment_Time,Movement_Speed,High_Temp_Time,Outcome
40,10,6,0.76,2.8,10,1.2,7,1
31,10,0,0.78,3.8,5,0.6,14,1
45,10,7,0.77,4.0,10,1.2,8,1
57,10,1,0.59,1.8,6,0.4,25,1
56,10,2,0.86,4.0,14,1.2,36,1
49,10,9,0.98,3.9,10,0.5,30,1
53,10,1,0.57,4.0,13,1.1,38,1
43,10,6,0.32,4.7,11,1.4,24,1
37,10.0,5,0.97,1.2,12,0.8,17,1
39,10,7,0.52,4.7,5,0.8,19,1
36,9.8,0,0.93,4.5,13,0.9,10,1
35,9.7,4,0.44,1.2,15,1.3,5,1
36,10,7,0.76,4.4,12,0.6,12,1
39,10,8,0.91,1.4,13,0.5,7,1
52,10,9,0.54,3.9,8,1.4,5,1
60,10,8,0.64,4.9,11,0.9,38,0
60,10,3,0.58,3.6,12,0.7,26,0
36,10,4,0.61,3.3,7,0.7,23,1
37,10,4,0.31,2.1,6,0.9,24,1
40,10,2,0.88,3.5,12,0.3,21,1
60,10,8,0.55,1.2,7,0.3,27,0
60,10,6,0.66,4.7,9,1.0,33,0
60,10,0,0.68,3.8,11,1.5,37,0
60,10,2,0.33,2.6,11,1.1,28,0
60,10,4,0.63,4.6,9,1.3,8,0
34,10,3,0.96,2.4,5,0.7,14,1
60,10,6,0.45,1.8,11,0.7,41,0
52,10,9,0.86,3.1,8,1.3,8,1
48,10,6,0.41,1.0,7,0.5,41,1
43,10,6,0.71,4.2,5,0.6,25,1
60,10,2,0.42,3.4,9,0.7,23,0
47,10,4,0.98,2.8,6,1.0,21,1
60,10,10,0.77,5.0,13,0.9,6,0
47,10,3,0.96,2.5,13,1.3,30,1
33,8.9,9,0.55,2.4,9,1.1,10,1
38,10,0,0.93,5.0,8,1.2,14,1
47,10,5,0.99,2.8,14,1.0,27,1
43,10,3,0.76,3.7,13,1.1,24,1
60,10,1,0.63,4.0,15,1.0,13,0
60,10,6,0.78,3.8,12,0.4,39,0
60,10,6,0.94,2.8,10,0.7,20,0
31,10,1,0.63,2.4,9,0.6,5,1
60,10,4,0.37,3.8,7,1.4,44,0
30,10,6,0.31,4.2,5,0.4,15,1
60,10,8,0.31,1.7,6,0.5,21,1
40,10,0,0.95,3.3,9,1.0,8,1
60,10,3,0.73,1.0,8,0.6,34,0
51,10,7,0.58,3.8,12,0.6,38,1
31,7.1,7,0.99,3.8,12,1.0,18,1
60,10,4,0.55,2.7,11,1.2,48,0
60,10,3,0.65,1.9,7,1.2,9,1
39,10,2,0.71,1.8,6,1.1,32,1
56,10,1,0.4,3.1,12,0.5,37,1
60,10,8,0.37,2.9,7,1.1,44,0
58,10,3,0.57,4.2,12,0.9,19,1
55,10,2,0.51,2.3,9,0.6,12,1
32,10,8,0.57,2.0,7,0.9,23,1
60,10,8,0.94,4.3,12,0.6,34,0
48,10,7,0.46,2.0,12,0.5,19,1
53,10,8,0.77,1.3,8,1.1,14,1
51,10,6,0.87,2.8,12,1.1,12,1
52,10,10,0.92,3.2,12,1.5,25,1
32,6.9,5,0.59,1.8,14,1.0,8,1
54,10,10,0.61,2.9,9,0.9,38,1
50,10,3,0.32,1.8,14,0.5,14,1
41,10,5,0.78,4.7,10,1.1,19,1
56,10,9,0.58,4.0,12,0.5,9,1
51,10,9,0.43,2.5,10,1.5,37,1
58,10,6,0.65,1.3,6,0.4,48,1
38,10,0,0.43,1.2,5,0.8,32,1
60,10,5,0.6,4.3,6,0.5,24,0
55,10,8,0.39,1.3,8,0.7,45,1
60,10,5,0.37,4.9,13,0.7,34,0
31,8.5,5,0.64,3.2,13,0.8,14,1
60,10,1,0.64,3.8,15,1.4,39,0
60,10,8,0.4,1.3,5,0.8,35,0
47,10,5,0.66,4.6,6,0.3,22,1
47,10,3,0.48,2.9,6,1.0,22,1
51,10,4,0.78,1.3,7,0.5,40,1
50,10,9,0.8,4.2,8,0.7,42,1
53,10,1,0.5,1.3,8,1.1,25,1
47,10,3,0.81,2.1,14,0.5,30,1
60,10,6,0.49,3.3,6,0.5,47,0
60,10,8,0.5,4.3,14,1.1,15,0
30,9.0,2,0.67,1.9,10,0.3,11,1
59,10,4,0.62,3.1,7,1.5,36,1
60,10,3,0.89,1.3,9,0.9,48,0
60,10,6,0.59,1.5,13,1.0,20,0
56,10,5,0.72,2.4,7,1.3,38,1
30,9.4,1,0.7,1.3,7,0.8,20,1
40,10,2,0.65,1.2,6,1.4,7,1
49,10,1,0.47,3.5,14,0.9,9,1
55,10,9,0.88,1.8,10,0.6,38,1
60,10,5,0.42,4.5,11,1.0,6,0
60,10,8,0.85,4.1,8,1.3,51,0
60,10,5,0.7,1.1,10,0.4,42,0
60,10,2,0.88,2.8,15,1.2,23,0
31,6.0,1,0.69,2.4,15,1.2,15,1
35,10,7,0.36,3.8,9,1.0,12,1
40,10,10,0.89,3.9,10,0.9,14,1
30,8.8,7,0.92,2.6,8,0.3,21,1
52,10,7,0.91,4.4,9,0.6,35,1
31,7.7,7,0.82,4.1,11,0.8,18,1
34,9.7,6,0.6,4.9,9,0.3,6,1
43,10,7,0.73,2.5,13,1.2,12,1
60,10,8,0.54,4.8,6,1.2,10,0
43,10,3,0.31,1.4,7,1.2,13,1
60,10,4,0.65,3.4,7,1.5,40,0
60,10,3,0.37,3.7,7,0.4,8,0
44,10,8,0.59,1.8,7,1.0,8,1
60,10,2,0.78,1.1,8,1.2,5,0
59,10,10,0.79,4.9,8,0.7,40,1
60,10,9,0.41,2.6,5,1.1,36,1
45,10,5,0.58,2.6,11,0.5,27,1
60,10,9,0.68,1.7,8,0.3,49,0
46,10,4,0.86,4.3,7,0.3,21,1
40,10,6,0.61,3.9,10,0.7,24,1
56,10,5,0.75,3.5,6,1.3,45,1
49,10,5,0.72,2.8,15,1.0,5,1
34,10,3,0.57,3.0,8,0.7,5,1
60,10,5,0.49,2.8,9,1.0,6,0
42,10,8,0.84,4.5,8,0.9,19,1
56,10,3,0.99,2.9,10,0.6,33,1
34,10,7,0.94,2.5,5,1.1,18,1
60,10,1,0.52,4.9,9,1.4,26,0
41,10,8,0.39,3.7,15,0.8,22,1
60,10,1,0.6,4.9,5,0.7,22,0
60,10,10,0.36,3.4,13,0.9,18,0
44,10,3,0.6,1.9,9,1.1,9,1
45,10,0,0.47,3.4,14,0.8,16,1
47,10,4,0.5,3.4,13,0.9,8,1
60,10,2,0.35,4.0,10,0.7,22,0
54,10,6,0.58,3.3,6,0.4,24,1
30,9.2,4,0.48,3.0,6,1.0,17,1
60,10,9,0.44,1.1,6,0.7,11,0
60,10,3,0.89,2.4,14,1.4,20,0
39,10,8,0.96,3.5,7,0.5,18,1
60,10,4,0.87,4.6,8,0.7,18,1
60,10,5,0.94,3.4,6,1.2,12,0
60,10,10,0.71,3.4,8,0.6,34,0
51,10,6,0.94,2.6,15,1.4,6,1
32,8.1,6,0.99,4.3,11,0.6,18,1
60,10,6,0.56,3.9,12,1.3,36,0
33,8.7,7,0.86,2.9,12,1.5,20,1
60,10,7,0.97,1.4,11,1.0,27,0
56,10,0,0.78,3.8,11,0.5,29,1
60,10,8,0.9,4.5,6,0.9,23,0
51,10,0,0.77,1.8,6,0.8,30,1
58,10,7,0.36,3.1,12,1.4,32,1
60,10,9,0.88,2.0,5,1.3,7,0
53,10,9,0.8,3.2,6,1.0,41,1
56,10,9,0.63,1.6,12,0.7,37,1
58,10,2,0.53,3.3,6,1.4,34,1
34,8.8,1,0.86,2.6,14,0.3,20,1
60,10,10,0.92,2.7,10,0.4,50,0
37,10,8,0.78,2.7,5,1.5,26,1
60,10,4,0.58,4.6,15,0.7,29,0
43,10,9,0.87,4.9,6,0.4,26,1
38,10,7,0.93,3.4,8,0.4,5,1
49,10,6,0.3,1.4,11,1.0,10,1
51,10,3,0.57,4.1,7,0.8,17,1
43,10,1,0.9,2.1,15,0.7,16,1
53,10,8,0.77,3.3,10,1.2,40,1
37,8.4,5,0.69,3.3,15,1.2,9,1
59,10,10,0.77,4.9,12,1.1,7,1
60,10,6,0.41,3.2,14,0.5,5,0
60,10,1,0.31,4.9,7,0.8,24,0
39,10,4,0.68,5.0,8,1.0,6,1
53,10,8,0.38,2.8,10,1.0,12,1
44,10,1,0.72,3.2,8,0.4,18,1
44,10,7,0.54,2.0,13,1.4,12,1
58,10,7,0.97,2.7,7,1.4,48,1
55,10,7,0.87,4.3,13,1.3,9,1
31,10,8,0.97,3.7,8,1.2,19,1
56,10,10,0.32,2.2,8,1.2,15,1
60,10,7,0.82,3.4,10,1.2,38,0
40,10,4,0.43,1.7,15,1.0,16,1
60,10,7,0.71,3.7,12,1.4,17,0
42,10,6,0.9,2.4,13,0.5,21,1
60,10,3,0.75,3.5,5,1.1,11,0
43,10,0,0.47,3.8,14,0.3,19,1
60,10,1,0.43,2.6,6,1.0,40,0
52,10,6,0.36,3.5,13,1.1,23,1
39,10,6,0.73,1.5,8,0.9,29,1
60,10,2,0.98,2.1,12,0.6,24,0
60,10,1,0.89,1.9,14,0.8,29,0
31,8.1,7,0.45,5.0,12,1.5,18,1
34,10,5,0.36,1.2,7,1.3,9,1
50,10,1,0.78,4.7,8,0.9,17,1
40,10,3,0.48,1.5,8,1.4,21,1
59,10,10,0.43,4.9,11,0.4,33,1
30,8.0,5,0.47,1.3,9,0.7,6,1
52,10,1,0.8,1.1,15,1.4,25,1
40,10,10,0.42,4.9,5,0.7,17,1
42,10,3,0.67,3.1,13,1.2,18,1
40,10,2,0.89,2.7,15,1.3,6,1
58,10,1,0.59,2.1,8,1.3,35,1
43,10,6,0.95,2.6,7,0.5,36,1
51,10,9,0.72,3.2,14,0.8,18,1
60,10,9,0.39,2.8,6,1.1,38,0
60,10,7,0.9,4.0,9,0.7,42,1
36,10,0,0.37,2.4,11,0.6,23,1
33,9.0,6,0.57,3.5,9,0.8,13,1
36,9.1,9,0.57,1.4,15,0.6,19,1
60,10,7,0.72,1.5,10,1.4,48,0
57,10,5,0.61,1.6,13,0.5,35,1
55,10,1,0.66,1.5,9,0.8,6,1
56,10,2,0.55,3.9,7,0.9,10,1
31,8.5,1,0.54,4.7,12,1.0,10,1
42,10,7,0.6,1.4,14,1.5,17,1
56,10,5,0.73,4.2,13,0.3,17,1
36,10.0,6,0.39,2.4,12,0.7,20,1
57,10,0,0.73,2.6,15,1.3,13,1
60,10,5,0.5,3.8,6,0.5,18,0
32,10,1,0.39,1.8,5,1.4,8,1
60,10,1,0.39,4.0,14,0.8,27,0
57,10,2,0.71,4.2,13,1.3,32,1
39,10,2,0.4,2.5,12,1.3,19,1
43,10,8,0.87,1.5,5,1.3,28,1
60,10,10,0.74,4.6,9,1.4,34,0
33,9.4,1,0.56,4.6,12,1.4,12,1
40,10,2,0.37,1.2,5,0.6,7,1
51,10,0,0.58,1.9,7,0.5,44,1
45,10,10,0.85,1.0,5,0.8,15,1
60,10,6,0.88,3.8,13,0.7,39,0
54,10,7,0.76,1.7,12,0.9,34,1
45,10,4,0.37,3.0,12,1.4,27,1
39,10,10,0.34,3.6,5,1.0,26,1
59,10,2,0.42,3.9,10,1.1,46,1
60,10,1,0.91,3.2,11,1.2,12,0
55,10,5,0.49,4.3,12,0.7,24,1
38,10,8,0.96,1.1,6,1.1,5,1
34,10,6,0.5,3.7,7,0.5,16,1
60,10,4,0.69,4.4,6,1.3,32,0
47,10,9,0.71,1.4,15,0.4,29,1
48,10,10,0.96,3.3,14,0.7,14,1
60,10,10,0.76,1.3,11,0.3,17,1
48,10,10,0.99,4.4,13,1.3,31,1
60,10,10,0.43,4.2,14,1.2,36,0
46,10,5,0.43,2.6,8,1.0,31,1
41,10,7,0.77,4.4,8,0.6,29,1
43,10,8,0.99,1.4,10,0.5,22,1
59,10,4,0.75,1.4,15,1.1,32,1
34,8.3,0,0.6,3.3,12,1.0,10,1
59,10,8,0.76,1.3,12,1.3,9,1
30,6.8,8,0.86,1.9,14,0.7,11,1
40,10,5,0.76,3.0,5,0.3,5,1
60,10,3,0.73,4.0,12,1.4,28,0
44,10,0,0.59,4.4,13,0.3,12,1
33,10,0,0.68,4.6,5,1.3,27,1
60,10,5,0.74,4.4,8,1.5,20,0
30,7.7,3,0.69,4.1,10,1.3,17,1
32,9.0,8,0.38,2.5,13,1.1,9,1
60,10,8,0.79,4.0,10,1.2,24,0
60,10,9,0.98,4.9,10,0.4,42,0
34,7.6,8,0.57,1.1,15,0.5,15,1
39,10,0,0.38,1.0,12,0.9,14,1
60,10,6,0.45,4.8,10,1.1,20,0
52,10,8,0.32,4.2,10,0.9,17,1
55,10,9,0.49,1.4,10,1.4,38,1
34,10,4,0.93,3.2,11,0.7,23,1
40,10,4,0.37,2.9,8,0.6,27,1
56,10,7,0.85,2.1,8,1.4,44,1
50,10,5,0.86,1.5,8,1.3,18,1
52,10,9,0.49,1.9,5,0.7,38,1
50,10,9,0.65,1.6,7,1.2,25,1
60,10,10,0.44,1.5,8,1.1,36,0
60,10,8,0.97,1.1,13,1.1,23,0
60,10,5,0.41,1.5,7,0.5,22,0
46,10,6,0.46,1.2,12,0.3,25,1
44,10,4,0.41,3.8,15,1.4,9,1
30,7.9,10,0.54,3.5,11,0.3,14,1
54,10,9,0.93,1.2,9,0.9,16,1
43,10,7,0.5,2.6,12,0.8,15,1
33,8.3,2,0.85,4.6,12,1.4,13,1
60,10,10,0.98,2.5,7,0.6,21,1
58,10,8,0.82,3.8,5,0.8,22,1
40,10,8,0.65,2.1,13,0.4,21,1
60,10,0,0.67,1.8,12,1.4,21,0
60,10,3,0.94,2.4,12,0.8,19,0
44,10,0,0.76,1.5,7,0.4,25,1
60,10,7,0.86,4.3,9,1.0,19,0
38,10,4,0.66,3.1,13,1.2,14,1
60,10,10,0.63,4.8,14,0.4,27,0
60,10,10,0.71,4.1,7,1.1,28,0
40,10,7,0.31,4.0,11,0.9,23,1
45,10,8,0.42,3.6,14,1.0,5,1
60,10,7,0.94,4.8,11,0.5,40,0
60,10,3,0.44,2.8,12,0.9,21,0
58,10,4,0.57,2.6,15,0.4,9,1
39,10,0,0.51,1.9,5,0.4,6,1
60,10,4,0.72,3.5,8,0.5,42,0
43,10,0,0.5,3.7,10,0.4,27,1
60,10,10,0.72,2.5,6,0.6,43,0
31,7.5,0,0.39,4.6,14,0.5,5,1
60,10,9,0.7,1.6,14,0.6,5,0
60,10,5,0.44,3.8,14,1.3,40,0
59,10,4,0.64,1.3,6,0.4,24,1
32,6.4,7,0.84,4.0,15,0.5,15,1
32,9.6,8,0.56,2.2,8,0.8,8,1
48,10,7,0.97,4.1,9,0.6,21,1
60,10,4,0.64,3.1,5,1.0,18,0
37,10,0,0.44,1.0,6,0.9,13,1
41,10,3,0.73,3.7,10,1.4,13,1
43,10,1,0.78,4.7,12,1.0,15,1
60,10,6,0.3,4.5,10,0.9,45,0
60,10,0,0.35,1.4,11,0.9,44,0
43,10,2,0.82,3.7,9,0.3,22,1
50,10,4,0.59,4.8,6,1.2,25,1
60,10,9,0.7,1.2,12,0.7,21,1
32,10,9,0.52,1.2,9,0.4,8,1
33,9.6,8,0.38,4.9,11,0.5,20,1
60,10,4,0.74,4.9,13,0.4,42,1
48,10,8,0.75,2.9,11,0.6,36,1
34,10,3,0.42,3.1,6,0.3,18,1
35,10,0,1.0,3.0,8,1.3,7,1
60,10,3,0.48,4.2,5,1.4,7,0
38,10,6,0.74,1.9,5,0.8,22,1
39,9.7,2,0.37,3.5,15,1.0,22,1
42,10,10,0.58,2.3,10,1.3,6,1
41,10,5,0.38,1.0,12,1.1,11,1
60,10,9,0.86,4.4,6,0.7,17,1
38,10,6,1.0,2.0,14,0.6,6,1
55,10,0,0.43,2.6,12,1.2,22,1
60,10,8,0.68,3.7,15,0.8,26,0
57,10,7,0.51,2.2,12,0.8,11,1
46,10,6,0.94,2.7,15,0.9,29,1
33,10,8,0.56,2.7,9,0.5,11,1
60,10,5,0.95,1.2,10,1.0,49,0
54,10,0,0.72,3.5,6,0.8,37,1
50,10,3,0.66,3.9,13,0.9,34,1
47,10,8,0.81,3.0,12,1.2,31,1
36,9.6,6,0.93,3.1,13,0.4,9,1
31,7.1,0,0.45,2.6,13,0.8,8,1
60,10,6,0.35,3.0,6,0.5,29,0
48,10,6,0.6,3.5,12,1.4,35,1
33,8.1,7,0.49,2.6,13,1.2,17,1
60,10,10,0.83,3.6,6,0.3,53,0
60,10,0,0.41,2.4,12,0.6,12,0
49,10,10,0.68,1.5,14,0.5,22,1
60,10,7,0.41,2.0,8,0.7,17,0
41,10,0,0.45,2.0,8,0.3,12,1
42,10,9,0.33,4.5,13,0.9,10,1
39,10,6,0.42,3.3,15,0.3,8,1
32,6.4,9,0.62,4.0,15,1.4,13,1
39,10,2,0.38,4.1,11,0.6,22,1
60,10,10,0.74,2.2,6,1.1,11,0
46,10,2,0.74,3.7,9,1.1,16,1
60,10,9,0.99,2.9,11,1.4,42,0
51,10,7,0.78,2.7,8,1.4,9,1
54,10,1,0.98,3.8,9,0.3,15,1
60,10,3,0.3,1.6,8,0.8,19,0
46,10,3,0.34,2.3,5,0.6,29,1
48,10,2,0.95,4.1,14,1.3,9,1
59,10,1,0.56,2.2,12,1.4,42,1
55,10,8,0.7,4.5,7,1.3,20,1
50,10,8,0.87,2.6,13,0.4,9,1
60,10,9,0.72,1.1,15,0.6,34,0
46,10,2,0.76,1.1,6,1.1,27,1
60,10,9,0.31,3.4,8,0.6,45,0
59,10,8,0.92,3.4,10,1.2,34,1
60,10,2,0.74,2.1,5,0.8,27,0
60,10,1,0.49,1.2,7,0.3,12,0
35,7.6,1,0.7,2.9,15,1.1,5,1
60,10,2,0.98,2.1,9,1.2,48,0
53,10,8,0.6,4.5,13,0.3,31,1
52,10,7,0.3,2.0,13,1.1,33,1
60,10,3,0.78,1.3,10,0.8,7,0
53,10,0,0.49,3.3,8,1.2,35,1
60,10,2,0.52,1.4,15,1.0,27,1
47,10,6,0.69,1.4,5,0.6,22,1
51,10,6,1.0,3.7,6,0.4,24,1
54,10,6,0.58,1.3,14,0.9,35,1
57,10,2,0.57,2.8,11,0.4,32,1
48,10,10,0.83,3.5,5,0.3,31,1
60,10,1,0.75,2.6,15,0.9,6,0
44,10,2,0.46,3.5,10,1.1,31,1
60,10,0,0.41,4.2,14,1.4,41,0
60,10,3,0.51,1.1,6,1.2,17,1
60,10,5,0.51,1.0,8,0.3,8,0
60,10,2,0.82,1.3,8,1.2,43,0
30,9.0,4,0.89,2.4,9,0.4,7,1
60,10,2,0.43,4.3,5,1.0,8,0
59,10,2,0.34,1.7,6,1.2,5,1
38,10,9,0.76,4.8,10,1.3,12,1
52,10,7,0.66,4.6,8,1.1,24,1
60,10,5,0.88,3.4,9,0.4,7,0
42,10,9,0.89,1.1,10,1.0,27,1
45,10,2,0.43,3.3,8,1.0,22,1
47,10,8,0.68,2.8,12,0.6,25,1
42,10,5,0.66,1.2,8,0.6,21,1
30,6.1,10,0.77,4.0,14,0.4,12,1
53,10,0,0.91,2.6,8,0.9,41,1
57,10,1,0.55,2.3,14,0.4,5,1
60,10,5,0.44,1.7,5,0.6,10,0
37,8.4,4,0.81,4.1,15,1.1,20,1
51,10,6,0.31,1.5,6,0.6,34,1
40,10,7,0.52,1.4,6,0.8,14,1
59,10,4,0.46,3.9,9,0.6,28,1
32,8.3,2,0.94,1.6,13,0.4,13,1
56,10,9,0.76,3.3,7,1.3,35,1
53,10,5,0.44,4.6,8,1.1,36,1
31,10,6,1.0,4.8,7,1.0,11,1
34,8.4,5,0.83,4.8,13,1.1,14,1
50,10,5,0.59,3.8,5,0.4,45,1
60,10,5,0.46,4.0,14,0.7,23,0
57,10,0,0.65,4.9,13,0.7,24,1
41,10,0,0.56,4.1,15,0.9,19,1
57,10,8,0.48,3.6,12,0.9,10,1
35,10,0,0.67,2.8,9,1.0,26,1
55,10,8,0.6,3.4,13,0.9,22,1
60,10,9,0.39,2.4,8,0.9,19,0
51,10,3,0.98,4.8,6,0.4,9,1
56,10,0,0.44,1.8,14,0.4,30,1
33,7.3,5,0.34,2.8,15,0.7,17,1
60,10,6,0.46,1.6,14,0.5,39,0
35,8.6,4,0.58,3.9,15,1.1,9,1
53,10,10,0.64,2.0,12,1.2,7,1
42,10,8,0.66,4.9,5,1.3,33,1
57,10,9,0.53,1.0,10,0.8,37,1
42,10,8,0.86,1.8,5,1.4,22,1
60,10,3,0.39,3.7,8,1.5,9,0
34,9.5,0,0.41,4.4,10,0.5,6,1
60,10,1,0.42,2.4,5,0.9,41,0
47,10,6,0.53,3.5,10,1.5,19,1
60,10,5,0.69,2.3,12,1.4,36,0
33,9.5,1,0.78,1.2,12,0.6,8,1
60,10,5,0.43,1.8,5,0.8,25,0
52,10,7,0.86,3.1,12,0.5,27,1
41,10,1,0.91,1.5,10,1.3,16,1
44,10,9,0.58,2.9,13,0.5,12,1
37,10,8,0.46,4.3,10,1.4,22,1
40,10,9,0.39,3.4,6,0.8,8,1
31,9.5,2,0.59,1.5,6,0.4,23,1
37,10,4,0.54,3.3,5,0.3,31,1
33,7.1,5,0.75,4.1,14,1.2,16,1
60,10,10,0.8,3.5,5,0.4,24,1
60,10,9,0.82,2.2,15,0.7,18,0
60,10,7,0.57,4.2,5,0.3,51,0
37,10,4,0.91,1.8,5,0.7,9,1
60,10,9,0.6,2.1,6,1.2,33,0
60,10,4,0.76,4.8,11,1.3,31,0
60,10,5,0.64,2.0,6,1.5,13,0
37,10,6,0.48,1.8,13,0.9,8,1
60,10,4,0.55,3.3,13,0.9,23,0
60,10,7,0.66,2.4,5,1.2,20,0
42,10,8,0.76,3.4,8,0.5,9,1
30,10,7,0.77,3.2,8,0.5,22,1
57,10,8,0.3,4.7,9,1.0,31,1
46,10,6,0.99,2.9,12,0.9,5,1
52,10,10,0.5,1.3,12,0.4,31,1
60,10,5,0.72,2.6,7,1.4,15,0
39,10,7,0.84,1.9,6,1.0,20,1
39,10,1,0.4,2.9,6,0.5,32,1
53,10,10,0.94,3.0,9,1.1,37,1
45,10,5,0.73,4.4,15,1.1,20,1
60,10,3,0.83,4.4,14,1.1,7,0
36,10,4,0.65,2.0,8,0.4,23,1
40,10,6,0.54,5.0,7,0.6,24,1
44,10,9,0.49,4.3,9,0.6,9,1
30,10,4,0.61,2.4,5,0.5,24,1
53,10,6,0.74,1.7,15,0.3,9,1
60,10,1,0.4,2.1,14,0.6,12,1
59,10,5,0.36,3.2,15,0.9,31,1
60,10,6,0.36,3.0,14,0.9,27,1
60,10,5,0.64,1.9,13,0.9,11,0
60,10,5,0.7,1.6,6,0.6,36,0
45,10,2,0.72,4.4,9,1.3,19,1
60,10,8,0.64,5.0,14,1.4,29,0
44,10,4,0.86,4.7,6,1.4,21,1
34,10,3,0.95,1.3,8,0.9,9,1
55,10,10,0.74,4.1,8,0.9,40,1
36,10,2,0.5,3.5,7,0.7,20,1
41,10,5,0.49,2.9,9,0.4,7,1
60,10,2,0.95,1.7,6,1.2,24,0
49,10,3,0.76,3.9,14,0.7,23,1
60,10,6,0.45,1.3,10,0.9,7,1
60,10,5,0.53,2.6,12,0.5,9,0
58,10,4,0.44,5.0,9,1.4,32,1
60,10,2,0.53,4.8,7,0.5,24,1
38,10,4,0.4,4.7,5,0.3,7,1
33,9.1,3,0.3,1.7,8,1.4,23,1
30,8.4,1,0.76,4.0,9,1.0,5,1
59,10,3,0.92,2.3,10,0.6,29,1
42,10,4,0.8,2.9,13,0.6,25,1
56,10,4,0.91,3.3,15,0.7,17,1
43,10,9,0.55,2.6,5,1.5,27,1
39,10,10,0.68,2.8,5,1.4,16,1
50,10,2,0.39,4.6,13,1.2,18,1
31,9.7,5,0.5,4.4,5,1.0,17,1
60,10,8,0.48,3.7,14,1.3,5,0
50,10,5,0.32,1.4,11,0.6,31,1
56,10,10,0.47,1.1,15,1.5,26,1
55,10,8,0.88,4.5,6,0.8,17,1
51,10,7,1.0,3.8,15,0.8,31,1
60,10,6,0.73,3.6,13,1.4,43,0
42,10,9,0.66,1.8,12,0.5,16,1
53,10,7,0.32,3.9,15,1.3,13,1
53,10,4,0.39,4.8,7,0.6,35,1
60,10,7,0.78,4.3,9,0.9,40,0
53,10,5,0.36,2.4,13,1.3,27,1
58,10,3,0.6,2.8,10,0.9,18,1
53,10,4,0.97,1.5,14,1.1,28,1
34,10,0,0.54,1.4,7,0.3,16,1
53,10,10,0.58,3.5,11,0.3,24,1
55,10,3,0.8,1.7,9,1.1,18,1
51,10,2,0.82,1.6,13,0.6,19,1
32,7.9,2,0.37,3.8,13,0.5,6,1
55,10,0,0.63,4.2,10,1.0,41,1
51,10,4,0.51,3.2,14,1.4,28,1
30,6.7,6,0.55,3.7,15,0.4,12,1
60,10,5,0.32,1.8,9,0.9,39,0
45,10,8,0.54,1.2,8,0.7,10,1
60,10,9,0.32,1.8,10,0.9,13,0
60,10,9,0.74,4.7,9,1.0,40,0
53,10,5,0.78,4.8,5,1.0,33,1
55,10,8,0.57,1.3,14,0.9,38,1
31,8.4,9,0.38,3.2,13,1.2,12,1
45,10,10,0.78,4.3,9,1.3,14,1
37,9.9,3,0.54,2.1,14,0.4,10,1
60,10,6,0.77,1.6,15,0.6,24,0
60,10,3,0.41,3.5,8,1.1,44,0
60,10,0,0.47,4.2,10,1.3,43,0
44,10,2,0.56,4.0,8,0.4,11,1
37,10,3,0.97,3.0,5,1.2,25,1
50,10,2,0.38,2.1,6,1.4,6,1
60,10,9,0.82,1.6,15,0.9,23,0
50,10,2,0.33,1.2,9,1.3,24,1
37,10,3,0.31,3.8,5,0.8,11,1
60,10,2,0.7,2.3,7,1.3,14,0
50,10,1,0.8,4.2,14,1.4,27,1
57,10,5,0.87,5.0,11,0.6,35,1
35,9.2,4,0.9,2.6,14,0.6,21,1
41,10,3,0.42,2.5,10,1.4,29,1
45,10,10,0.52,1.7,15,0.9,16,1
35,10,8,0.41,4.2,9,1.3,21,1
32,10,7,0.86,2.2,5,1.3,8,1
60,10,7,0.31,3.8,10,0.7,28,0
47,10,9,0.9,3.2,15,1.1,14,1
34,10,3,0.94,1.7,5,0.7,27,1
39,10,8,0.4,4.8,12,0.7,18,1
53,10,0,0.31,4.1,15,0.7,22,1
60,10,8,0.83,3.5,8,0.8,21,0
47,10,3,0.31,2.7,5,1.2,20,1
36,10,1,0.69,1.1,5,0.4,29,1
60,10,0,0.78,4.9,8,1.4,32,0
60,10,8,0.31,2.5,12,0.9,5,0
56,10,8,0.8,3.9,13,0.8,39,1
40,10,10,0.62,3.9,12,0.5,22,1
37,10,2,0.96,2.5,6,1.0,28,1
60,10,0,0.58,1.5,8,0.8,44,0
60,10,0,0.82,3.8,14,0.6,37,0
30,9.0,5,0.96,4.3,9,1.5,15,1
60,10,4,0.93,1.1,5,0.9,54,0
60,10,10,0.78,1.9,9,0.3,16,1
44,10,6,0.53,2.4,11,1.1,29,1
32,8.6,4,0.34,2.3,12,0.6,13,1
60,10,4,0.69,2.0,14,0.4,35,0
51,10,9,0.71,2.4,7,1.2,44,1
60,10,5,0.5,4.7,11,0.9,29,0
59,10,6,0.85,4.4,13,0.9,19,1
59,10,7,0.83,4.7,13,1.0,43,1
40,10,3,0.32,3.4,6,1.2,31,1
43,10,3,0.93,1.7,8,1.2,22,1
45,10,8,0.84,2.8,11,1.3,7,1
55,10,3,0.42,1.3,15,1.0,39,1
52,10,7,0.61,3.1,7,1.2,20,1
38,10,0,0.99,3.2,6,1.2,28,1
60,10,6,0.8,2.0,14,0.9,46,0
56,10,9,0.87,3.6,10,0.9,12,1
42,10,4,0.32,3.5,10,1.0,18,1
36,8.0,4,0.53,3.0,14,0.5,6,1
60,10,5,0.46,4.0,13,0.5,38,0
40,10,0,0.64,2.9,7,1.2,18,1
